id,name,gender,yearOfBirth,birthCity,birthState,yearOfDeath,deathCity,deathState,url
1641,"Minaux, André",None,1923,Paris,France,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/andre-minaux-1641
1642,"Minguzzi, Luciano",None,1911,Bologna,Italia,2004,Milano,Italia,http://www.tate.org.uk/art/artists/luciano-minguzzi-1642
1643,"Mintchine, Abraham",None,1898,Kiyev,Ukrayina,1931,La Garde,France,http://www.tate.org.uk/art/artists/abraham-mintchine-1643
1644,"Minton, John",None,1917,Cambridge,United Kingdom,1957,London,United Kingdom,http://www.tate.org.uk/art/artists/john-minton-1644
10038,"Mir, Aleksandra",None,1967,Polska,Unknown,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/aleksandra-mir-10038
1645,"Mirea, Joan",None,1912,Unknown,Unknown,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/joan-mirea-1645
1646,"Miró, Joan",None,1893,Barcelona,España,1983,Palma de Mallorca,España,http://www.tate.org.uk/art/artists/joan-miro-1646
2212,"Mistry, Dhruva",None,1957,Gujarat,Bharat,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/dhruva-mistry-2212
1647,"Mitchell, Denis",None,1912,Wealdstone,United Kingdom,1993,Newlyn,United Kingdom,http://www.tate.org.uk/art/artists/denis-mitchell-1647
6461,"Mitchell, Joan",None,1925,Chicago,United States,1992,Paris,France,http://www.tate.org.uk/art/artists/joan-mitchell-6461
12049,"Mitidieri, Dario",None,1959,Italia,Unknown,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/dario-mitidieri-12049
2300,"Miyajima, Tatsuo",None,1957,Tokyo,Nihon,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/tatsuo-miyajima-2300
11249,"Model, Lisette",None,1906,Wien,Österreich,1983,New York,United States,http://www.tate.org.uk/art/artists/lisette-model-11249
1648,"Modigliani, Amedeo",None,1884,Livorno,Italia,1920,Paris,France,http://www.tate.org.uk/art/artists/amedeo-modigliani-1648
2669,"Moffatt, Tracey",None,1960,Brisbane,Australia,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/tracey-moffatt-2669
13378,"Mofokeng, Santu",None,1956,Johannesburg,South Africa,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/santu-mofokeng-13378
13004,"Moholy, Lucia",None,1894,Ceská Republika,Unknown,1989,Unknown,Unknown,http://www.tate.org.uk/art/artists/lucia-moholy-13004
1649,"Moholy-Nagy, László",None,1895,Magyarország,Unknown,1946,Chicago,United States,http://www.tate.org.uk/art/artists/laszlo-moholy-nagy-1649
1650,"Moira, Gerald",None,1867,London,United Kingdom,1959,Northwood,United Kingdom,http://www.tate.org.uk/art/artists/gerald-moira-1650
15353,"Molodkin, Andrei",None,1966,Moskva,Rossiya,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/andrei-molodkin-15353
8784,"Monahan, Matthew",None,1972,Eureka,United States,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/matthew-monahan-8784
381,"Monamy, Peter",None,1681,London,Unknown,1749,Greater London,United Kingdom,http://www.tate.org.uk/art/artists/peter-monamy-381
1651,"Mondrian, Piet",None,1872,Amersfoort,Nederland,1944,New York,United States,http://www.tate.org.uk/art/artists/piet-mondrian-1651
1652,"Monet, Claude",None,1840,Paris,France,1926,Giverny,France,http://www.tate.org.uk/art/artists/claude-monet-1652
9245,"Monge, Priscilla",None,1968,Costa Rica,Unknown,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/priscilla-monge-9245
8296,"Monk, Jonathan",None,1969,Leicester,United Kingdom,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/jonathan-monk-8296
1653,"Monnington, Sir Thomas",None,1902,London,United Kingdom,1976,Unknown,Unknown,http://www.tate.org.uk/art/artists/sir-thomas-monnington-1653
2517,"Monro, Dr Thomas",None,1759,Unknown,Unknown,1833,Unknown,Unknown,http://www.tate.org.uk/art/artists/dr-thomas-monro-2517
2289,"Monro, Henry",None,1791,London,United Kingdom,1814,Unknown,Unknown,http://www.tate.org.uk/art/artists/henry-monro-2289
1654,"Monro, Nicholas",None,1936,London,United Kingdom,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/nicholas-monro-1654
18317,"Monteiro, Anjali",None,0,Unknown,Unknown,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/anjali-monteiro-18317
1655,"Montpetit, Guy",None,1938,Montréal,Canada,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/guy-montpetit-1655
2298,"Moody, Ronald",None,1900,Kingston,Jamaica,1984,London,United Kingdom,http://www.tate.org.uk/art/artists/ronald-moody-2298
1656,"Moon, Jeremy",None,1934,Cheshire,United Kingdom,1973,Unknown,Unknown,http://www.tate.org.uk/art/artists/jeremy-moon-1656
1657,"Moon, Michael",None,1937,Edinburgh,United Kingdom,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/michael-moon-1657
5648,"Moor, Dmitrii",None,1883,Unknown,Unknown,1946,Unknown,Unknown,http://www.tate.org.uk/art/artists/dmitrii-moor-5648
2518,"Moore Park, Carton",None,1877,Unknown,Unknown,1956,Unknown,Unknown,http://www.tate.org.uk/art/artists/carton-moore-park-2518
382,"Moore, Albert",None,1841,York,United Kingdom,1893,London,United Kingdom,http://www.tate.org.uk/art/artists/albert-moore-382
13715,"Moore, Gareth",None,1975,Matsqui,Canada,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/gareth-moore-13715
383,"Moore, Henry",None,1831,York,United Kingdom,1895,Kent,United Kingdom,http://www.tate.org.uk/art/artists/henry-moore-383
1659,"Moore, Henry, OM, CH",None,1898,Castleford,United Kingdom,1986,Unknown,Unknown,http://www.tate.org.uk/art/artists/henry-moore-om-ch-1659
2283,"Moore, James",None,1762,Unknown,Unknown,1799,London,United Kingdom,http://www.tate.org.uk/art/artists/james-moore-2283
13683,"Moore, Raymond",None,1920,Wallasey,United Kingdom,1987,Unknown,Unknown,http://www.tate.org.uk/art/artists/raymond-moore-13683
2551,"Moore, T.",None,1700,Unknown,Unknown,1799,Unknown,Unknown,http://www.tate.org.uk/art/artists/t-moore-2551
11554,"Moran, Katy",None,1975,Manchester,United Kingdom,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/katy-moran-11554
1660,"Morandi, Giorgio",None,1890,Bologna,Italia,1964,Bologna,Italia,http://www.tate.org.uk/art/artists/giorgio-morandi-1660
2196,"Mordmüller, Rainer G",None,1941,Deutschland,Unknown,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/rainer-g-mordmuller-2196
384,"More, Jacob",None,1740,Edinburgh,United Kingdom,1793,Roma,Italia,http://www.tate.org.uk/art/artists/jacob-more-384
1661,"Morellet, François",None,1926,Cholet,France,0,Cholet,France,http://www.tate.org.uk/art/artists/francois-morellet-1661
1662,"Moreton, Warwick",None,1947,Unknown,Unknown,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/warwick-moreton-1662
2634,Morin,None,0,Unknown,Unknown,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/morin-2634
2272,"Morison, Colin",None,1732,Scotland,United Kingdom,1810,Roma,Italia,http://www.tate.org.uk/art/artists/colin-morison-2272
1663,"Morisot, Berthe",None,1841,Bourges,France,1895,Paris,France,http://www.tate.org.uk/art/artists/berthe-morisot-1663
11595,"Moriyama, Daido",None,1938,Osaka,Nihon,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/daido-moriyama-11595
385,"Morland, George",None,1763,London,United Kingdom,1804,London,United Kingdom,http://www.tate.org.uk/art/artists/george-morland-385
386,"Morland, Henry Robert",None,1716,Unknown,Unknown,1797,London,United Kingdom,http://www.tate.org.uk/art/artists/henry-robert-morland-386
1664,"Morley, Harry",None,1881,Leicester,United Kingdom,1943,London,United Kingdom,http://www.tate.org.uk/art/artists/harry-morley-1664
1665,"Morley, Malcolm",None,1931,London,United Kingdom,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/malcolm-morley-1665
1666,"Morrice, James Wilson",None,1865,Québec,Canada,1924,Unknown,Unknown,http://www.tate.org.uk/art/artists/james-wilson-morrice-1666
2773,"Morris, Desmond",None,1928,Purton,United Kingdom,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/desmond-morris-2773
1668,"Morris, Michael",None,1942,East Sussex,United Kingdom,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/michael-morris-1668
1669,"Morris, Robert",None,1931,Kansas City,United States,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/robert-morris-1669
3099,"Morris, Sarah",None,1967,Kent,United Kingdom,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/sarah-morris-3099
1667,"Morris, Sir Cedric, Bt",None,1889,Swansea,United Kingdom,1982,Ipswich,United Kingdom,http://www.tate.org.uk/art/artists/sir-cedric-morris-bt-1667
388,"Morris, William",None,1834,Walthamstow,United Kingdom,1896,Saugus,United States,http://www.tate.org.uk/art/artists/william-morris-388
389,"Mortimer, John Hamilton",None,1740,Eastbourne,United Kingdom,1779,London,United Kingdom,http://www.tate.org.uk/art/artists/john-hamilton-mortimer-389
1670,"Morton, Alastair",None,1910,Carlisle,United Kingdom,1963,Unknown,Unknown,http://www.tate.org.uk/art/artists/alastair-morton-1670
2715,"Mosley, Charles",None,1744,Unknown,Unknown,1770,Unknown,Unknown,http://www.tate.org.uk/art/artists/charles-mosley-2715
1671,"Moss, Marlow",None,1889,Surrey,United Kingdom,1958,Penzance,United Kingdom,http://www.tate.org.uk/art/artists/marlow-moss-1671
1673,"Motherwell, Robert",None,1915,Aberdeen,United States,1991,Unknown,Unknown,http://www.tate.org.uk/art/artists/robert-motherwell-1673
2711,"Mottram, Charles",None,1807,Unknown,Unknown,1876,London,United Kingdom,http://www.tate.org.uk/art/artists/charles-mottram-2711
1674,"Moynihan, Rodrigo",None,1910,Santa Cruz de la Palma,España,1990,Unknown,Unknown,http://www.tate.org.uk/art/artists/rodrigo-moynihan-1674
1675,"Mozley, Charles",None,1915,Sheffield,United Kingdom,1991,Unknown,Unknown,http://www.tate.org.uk/art/artists/charles-mozley-1675
9571,"Mréjen, Valérie",None,1969,France,Unknown,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/valerie-mrejen-9571
13673,"Mroué, Rabih",None,1967,Bayrut,Al-Lubnan,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/rabih-mroue-13673
2401,"Mucha, Reinhard",None,1950,Düsseldorf,Deutschland,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/reinhard-mucha-2401
2672,"Mueck, Ron",None,1958,Melbourne,Australia,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/ron-mueck-2672
390,"Muhrman, Henry",None,1854,Cincinnati,United States,1916,Meissen,Deutschland,http://www.tate.org.uk/art/artists/henry-muhrman-390
1676,"Muirhead, David",None,1867,Edinburgh,United Kingdom,1930,London,United Kingdom,http://www.tate.org.uk/art/artists/david-muirhead-1676
6009,"Müller, Matthias",None,1961,Bielefeld,Deutschland,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/matthias-muller-6009
391,"Müller, William James",None,1812,Bristol,United Kingdom,1845,Bristol,United Kingdom,http://www.tate.org.uk/art/artists/william-james-muller-391
2228,"Mullican, Matt",None,1951,Santa Monica,United States,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/matt-mullican-2228
392,"Mulready, William",None,1786,Ennis,Éire,1863,London,United Kingdom,http://www.tate.org.uk/art/artists/william-mulready-392
1677,"Muncaster, Claude",None,1903,Horsham,United Kingdom,1974,Unknown,Unknown,http://www.tate.org.uk/art/artists/claude-muncaster-1677
1678,"Munch, Edvard",None,1863,Løten,Norge,1944,Oslo,Norge,http://www.tate.org.uk/art/artists/edvard-munch-1678
1679,"Mundy, Henry",None,1919,Birkenhead,United Kingdom,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/henry-mundy-1679
4231,"Muniz, Vik",None,1961,São Paulo,Brasil,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/vik-muniz-4231
393,"Munn, Paul Sandby",None,1773,Greenwich,United Kingdom,1845,Margate,United Kingdom,http://www.tate.org.uk/art/artists/paul-sandby-munn-393
1680,"Munnings, Sir Alfred",None,1878,Unknown,Unknown,1959,Dedham,United Kingdom,http://www.tate.org.uk/art/artists/sir-alfred-munnings-1680
2336,"Muñoz, Juan",None,1953,Madrid,España,2001,Ibiza,España,http://www.tate.org.uk/art/artists/juan-munoz-2336
9099,"Muñoz, Óscar",None,1951,Colombia,Unknown,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/oscar-munoz-9099
9852,"Muntadas, Antoni",None,1942,Barcelona,España,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/antoni-muntadas-9852
1681,"Murphy, John",None,1945,Saint Albans,United Kingdom,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/john-murphy-1681
2344,"Murphy, Myles",None,1927,Bury,United Kingdom,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/myles-murphy-2344
1682,"Murray, Charles",None,1894,Aberdeen,United Kingdom,1954,London,United Kingdom,http://www.tate.org.uk/art/artists/charles-murray-1682
394,"Murray, Charles Fairfax",None,1849,Unknown,Unknown,1919,Unknown,Unknown,http://www.tate.org.uk/art/artists/charles-fairfax-murray-394
1683,"Murray, Elizabeth",None,1940,Chicago,United States,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/elizabeth-murray-1683
395,"Murray, Sir David",None,1849,Glasgow,United Kingdom,1933,London,United Kingdom,http://www.tate.org.uk/art/artists/sir-david-murray-395
1684,"Murtic, Edo",None,1921,Bjelovar,Hrvatska,2005,Zagreb,Hrvatska,http://www.tate.org.uk/art/artists/edo-murtic-1684
6241,"Musgrave, David",None,1973,London,United Kingdom,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/david-musgrave-6241
2574,"Musgrave, George",None,1872,Unknown,Unknown,1872,Unknown,Unknown,http://www.tate.org.uk/art/artists/george-musgrave-2574
1685,"Music, Zoran",None,1909,Gorizia,Italia,2005,Venezia,Italia,http://www.tate.org.uk/art/artists/zoran-music-1685
7677,"Mutu, Wangechi",None,1972,Nairobi,Kenya,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/wangechi-mutu-7677
1686,"Myers, Bernard",None,1925,Unknown,Unknown,2007,Unknown,Unknown,http://www.tate.org.uk/art/artists/bernard-myers-1686
7634,"Myles, Scott",None,1975,Dundee,United Kingdom,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/scott-myles-7634
396,"Mytens, Daniel, the Elder",None,1590,Delft,Nederland,1647,s Gravenhage,Nederland,http://www.tate.org.uk/art/artists/daniel-mytens-the-elder-396
1687,"Naghi Bey, Mohammed",None,1888,Al-Iskandariyah,Misr,1956,Al-Qahirah,Misr,http://www.tate.org.uk/art/artists/mohammed-naghi-bey-1687
8789,"Narkevicius, Deimantas",None,1964,Lietuva,Unknown,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/deimantas-narkevicius-8789
1688,"Nash, David",None,1945,Esher,United Kingdom,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/david-nash-1688
2443,"Nash, Frederick",None,1782,Lambeth,United Kingdom,1856,Windsor,United Kingdom,http://www.tate.org.uk/art/artists/frederick-nash-2443
1689,"Nash, John",None,1893,London,United Kingdom,1977,Isle of Wight,United Kingdom,http://www.tate.org.uk/art/artists/john-nash-1689
1690,"Nash, Paul",None,1889,London,United Kingdom,1946,Dorset,United Kingdom,http://www.tate.org.uk/art/artists/paul-nash-1690
7347,"Nashashibi, Rosalind",None,1973,Croydon,United Kingdom,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/rosalind-nashashibi-7347
397,"Nasmyth, Patrick",None,1787,Edinburgh,United Kingdom,1831,London,United Kingdom,http://www.tate.org.uk/art/artists/patrick-nasmyth-397
2444,"Nattes, John Claude",None,1765,Unknown,Unknown,1822,Unknown,Unknown,http://www.tate.org.uk/art/artists/john-claude-nattes-2444
1691,"Nauman, Bruce",None,1941,Fort Wayne,United States,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/bruce-nauman-1691
11411,"Nay, Ernst",None,1902,Berlin,Deutschland,1968,Köln,Deutschland,http://www.tate.org.uk/art/artists/ernst-wilhelm-nay-11411
2616,"Naylor, Martin",None,1944,England,United Kingdom,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/martin-naylor-2616
1692,"Neagu, Paul",None,1938,Bucuresti,România,2004,Unknown,Unknown,http://www.tate.org.uk/art/artists/paul-neagu-1692
2519,"Neale, John Preston",None,1780,Unknown,Unknown,1847,Suffolk,United Kingdom,http://www.tate.org.uk/art/artists/john-preston-neale-2519
398,"Nebot, Balthazar",None,1730,Unknown,Unknown,1765,Unknown,Unknown,http://www.tate.org.uk/art/artists/balthazar-nebot-398
1693,"Nechamkin, Sarah",None,1917,Moskva,Rossiya,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/sarah-nechamkin-1693
3047,"Neel, Alice",None,1900,Montgomery,United States,1984,New York,United States,http://www.tate.org.uk/art/artists/alice-neel-3047
1694,"Neiland, Brendan",None,1941,Lichfield,United Kingdom,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/brendan-neiland-1694
2197,"Nellens, Roger",None,1937,Liège,België,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/roger-nellens-2197
4020,"Nelson, Mike",None,1967,Loughborough,United Kingdom,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/mike-nelson-4020
1695,"Nemon, Oscar",None,1906,Unknown,Unknown,1985,Unknown,Unknown,http://www.tate.org.uk/art/artists/oscar-nemon-1695
5459,"Neshat, Shirin",None,1957,Qazvin,Îran,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/shirin-neshat-5459
2791,"Neto, Ernesto",None,1964,Rio de Janeiro,Brasil,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/ernesto-neto-2791
10170,"Neuenschwander, Rivane",None,1967,Brasil,Unknown,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/rivane-neuenschwander-10170
1696,"Nevelson, Louise",None,1899,Kiyev,Ukrayina,1988,Unknown,Unknown,http://www.tate.org.uk/art/artists/louise-nevelson-1696
1697,"Nevinson, Christopher Richard Wynne",None,1889,London,United Kingdom,1946,London,United Kingdom,http://www.tate.org.uk/art/artists/christopher-richard-wynne-nevinson-1697
2650,"Newcomb, Mary",None,1922,Harrow on the Hill,United Kingdom,2008,Unknown,Unknown,http://www.tate.org.uk/art/artists/mary-newcomb-2650
